2024-09-08 00:22:24,408 INFO  Logger.cs: 70 - 
2024-09-08 00:32:58,111 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2024-09-08 00:32:58,111 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_painter_02-Circle-1-solid1-3
2024-09-08 00:32:58,111 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-Circle-1-solid1-3
2024-09-08 00:32:58,112 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_painter_02-Circle-1-solid1-3
2024-09-08 00:32:58,112 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_painter_02-arm motor clamp-1-solid1-1
2024-09-08 00:32:58,112 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-arm motor clamp-1-solid1-1
2024-09-08 00:32:58,113 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_painter_02-arm motor clamp-1-solid1-1
2024-09-08 00:32:58,113 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gripper_assembly-1
2024-09-08 00:32:58,113 INFO  ExportHelperExtension.cs: 1136 - Found 59 in gripper_assembly-1
2024-09-08 00:32:58,115 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in gripper_assembly-1
2024-09-08 00:32:58,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mg995.stp-2
2024-09-08 00:32:58,126 INFO  ExportHelperExtension.cs: 1136 - Found 36 in mg995.stp-2
2024-09-08 00:32:58,126 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mg995.stp-2
2024-09-08 00:32:58,126 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_painter_02-a1_painter-1-solid1-1
2024-09-08 00:32:58,127 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-a1_painter-1-solid1-1
2024-09-08 00:32:58,127 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_painter_02-a1_painter-1-solid1-1
2024-09-08 00:32:58,127 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_painter_02-a3_PRA-1-solid1-1
2024-09-08 00:32:58,128 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-a3_PRA-1-solid1-1
2024-09-08 00:32:58,128 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_painter_02-a3_PRA-1-solid1-1
2024-09-08 00:32:58,128 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_painter_02-a2_2PRA-1-solid1-1
2024-09-08 00:32:58,128 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-a2_2PRA-1-solid1-1
2024-09-08 00:32:58,129 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_painter_02-a2_2PRA-1-solid1-1
2024-09-08 00:32:58,129 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from baseLink_rotation_assembly-2
2024-09-08 00:32:58,129 INFO  ExportHelperExtension.cs: 1136 - Found 31 in baseLink_rotation_assembly-2
2024-09-08 00:32:58,130 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in baseLink_rotation_assembly-2
2024-09-08 00:32:58,130 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mg995.stp-3
2024-09-08 00:32:58,130 INFO  ExportHelperExtension.cs: 1136 - Found 36 in mg995.stp-3
2024-09-08 00:32:58,130 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mg995.stp-3
2024-09-08 00:32:58,131 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_painter_02-a2_1PRA-1-solid1-1
2024-09-08 00:32:58,131 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-a2_1PRA-1-solid1-1
2024-09-08 00:32:58,131 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_painter_02-a2_1PRA-1-solid1-1
2024-09-08 00:32:58,132 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mg995.stp-1
2024-09-08 00:32:58,132 INFO  ExportHelperExtension.cs: 1136 - Found 36 in mg995.stp-1
2024-09-08 00:32:58,132 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mg995.stp-1
2024-09-08 00:32:58,132 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_painter_02-a1_2_painter-1-solid1-1
2024-09-08 00:32:58,133 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-a1_2_painter-1-solid1-1
2024-09-08 00:32:58,133 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_painter_02-a1_2_painter-1-solid1-1
2024-09-08 00:32:58,133 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_painter_02-Circle-1-solid1-1
2024-09-08 00:32:58,134 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-Circle-1-solid1-1
2024-09-08 00:32:58,134 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_painter_02-Circle-1-solid1-1
2024-09-08 00:32:58,134 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_painter_02-Circle-1-solid1-2
2024-09-08 00:32:58,134 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-Circle-1-solid1-2
2024-09-08 00:32:58,135 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_painter_02-Circle-1-solid1-2
2024-09-08 00:32:58,382 INFO  SwAddin.cs: 339 - Loading config tree
2024-09-08 00:32:58,385 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-09-08 00:32:58,389 INFO  SwAddin.cs: 344 - Showing property manager
2024-09-08 00:33:01,361 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:33:04,159 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:33:24,306 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:33:28,513 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:33:33,874 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:33:48,230 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:33:50,626 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:34:00,865 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:34:18,319 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:34:19,776 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:34:25,835 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:34:28,818 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:34:36,611 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:34:52,303 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:34:54,998 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:35:00,202 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:37:50,391 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:37:53,710 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:40:16,085 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:40:58,934 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:41:23,843 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:41:23,876 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:41:25,404 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:41:25,479 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:42:09,424 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:42:28,132 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-09-08 00:42:28,374 INFO  ExportHelperExtension.cs: 347 - Creating joint link_1
2024-09-08 00:42:28,379 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-09-08 00:42:28,379 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-09-08 00:42:28,416 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-09-08 00:42:28,417 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-09-08 00:42:28,417 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-09-08 00:42:28,417 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-09-08 00:42:28,541 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-09-08 00:42:28,586 ERROR ExportPropertyManager.cs: 399 - Exception caught handling button press 17
System.Exception: Reference sketch  does not exist
   at SW2URDF.URDFExport.ExportHelper.AddSketchGeometry(Origin Origin) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 696
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Origin Origin, String CoordinateSystemName) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 494
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Joint Joint) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 486
   at SW2URDF.URDFExport.ExportHelper.CreateJoint(Link parent, Link child) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 454
   at SW2URDF.URDFExport.ExportHelper.CreateLinkFromComponents(Link parent, LinkNode node) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 348
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 215
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 227
   at SW2URDF.URDFExport.ExportHelper.CreateRobotFromTreeView(LinkNode baseNode) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 169
   at SW2URDF.URDFExport.ExportPropertyManager.ExportButtonPress() in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 239
   at SW2URDF.URDFExport.ExportPropertyManager.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 381
   at SW2URDF.URDFExport.ExportPropertyManager.SolidWorks.Interop.swpublished.IPropertyManagerPage2Handler9.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 399
2024-09-08 00:42:28,620 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-09-08 00:48:03,646 INFO  SwAddin.cs: 294 - Assembly export called for file arm_assembly
2024-09-08 00:48:03,647 INFO  SwAddin.cs: 299 - Save is required
2024-09-08 00:48:03,647 INFO  SwAddin.cs: 313 - Saving assembly
2024-09-08 00:48:04,173 INFO  SwAddin.cs: 316 - Opening property manager
2024-09-08 00:48:04,173 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from arm_assembly
2024-09-08 00:48:04,174 INFO  ExportHelperExtension.cs: 1136 - Found 78 in arm_assembly
2024-09-08 00:48:04,175 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in arm_assembly
2024-09-08 00:48:04,175 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-09-08 00:48:04,176 INFO  ExportHelperExtension.cs: 1160 - 14 components to check
2024-09-08 00:48:04,176 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_painter_02-a1_2_painter-1-solid1-1
2024-09-08 00:48:04,177 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-a1_2_painter-1-solid1-1
2024-09-08 00:48:04,177 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_painter_02-a1_2_painter-1-solid1-1
2024-09-08 00:48:04,178 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_painter_02-a2_2PRA-1-solid1-1
2024-09-08 00:48:04,178 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-a2_2PRA-1-solid1-1
2024-09-08 00:48:04,179 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_painter_02-a2_2PRA-1-solid1-1
2024-09-08 00:48:04,180 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_painter_02-a3_PRA-1-solid1-1
2024-09-08 00:48:04,180 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-a3_PRA-1-solid1-1
2024-09-08 00:48:04,181 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_painter_02-a3_PRA-1-solid1-1
2024-09-08 00:48:04,181 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_painter_02-a2_1PRA-1-solid1-1
2024-09-08 00:48:04,182 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-a2_1PRA-1-solid1-1
2024-09-08 00:48:04,183 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_painter_02-a2_1PRA-1-solid1-1
2024-09-08 00:48:04,183 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_painter_02-Circle-1-solid1-1
2024-09-08 00:48:04,184 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-Circle-1-solid1-1
2024-09-08 00:48:04,185 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_painter_02-Circle-1-solid1-1
2024-09-08 00:48:04,185 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_painter_02-a1_painter-1-solid1-1
2024-09-08 00:48:04,186 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-a1_painter-1-solid1-1
2024-09-08 00:48:04,186 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_painter_02-a1_painter-1-solid1-1
2024-09-08 00:48:04,187 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_painter_02-Circle-1-solid1-3
2024-09-08 00:48:04,187 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-Circle-1-solid1-3
2024-09-08 00:48:04,188 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_painter_02-Circle-1-solid1-3
2024-09-08 00:48:04,188 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from mg995.stp-2
2024-09-08 00:48:04,189 INFO  ExportHelperExtension.cs: 1136 - Found 36 in mg995.stp-2
2024-09-08 00:48:04,190 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in mg995.stp-2
2024-09-08 00:48:04,190 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from baseLink_rotation_assembly-2
2024-09-08 00:48:04,191 INFO  ExportHelperExtension.cs: 1136 - Found 31 in baseLink_rotation_assembly-2
2024-09-08 00:48:04,191 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in baseLink_rotation_assembly-2
2024-09-08 00:48:04,192 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from mg995.stp-1
2024-09-08 00:48:04,193 INFO  ExportHelperExtension.cs: 1136 - Found 36 in mg995.stp-1
2024-09-08 00:48:04,194 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in mg995.stp-1
2024-09-08 00:48:04,194 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from mg995.stp-3
2024-09-08 00:48:04,194 INFO  ExportHelperExtension.cs: 1136 - Found 36 in mg995.stp-3
2024-09-08 00:48:04,195 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in mg995.stp-3
2024-09-08 00:48:04,196 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_painter_02-Circle-1-solid1-2
2024-09-08 00:48:04,196 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-Circle-1-solid1-2
2024-09-08 00:48:04,197 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_painter_02-Circle-1-solid1-2
2024-09-08 00:48:04,197 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_painter_02-arm motor clamp-1-solid1-1
2024-09-08 00:48:04,198 INFO  ExportHelperExtension.cs: 1136 - Found 36 in robot_painter_02-arm motor clamp-1-solid1-1
2024-09-08 00:48:04,199 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_painter_02-arm motor clamp-1-solid1-1
